Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI38.915796883333336,-95.31793663333333,
2024/May/22 15:04:01,311,480,203,2300,216253.32,55302,-90,-18,-51,8,2300,203,-18,-90,-51,2300,437,-16,-88,-64,2300,386,-14,-85,-64,2300,110,-16,-88,-64,38.91681513333333,-95.31898841666667,
2024/May/22 15:04:04,311,480,203,2300,216253.32,55302,-91,-17,-54,8,2300,203,-17,-91,-54,2300,437,-15,-89,-66,2300,386,-13,-87,-66,38.91688636666667,-95.31822948333334,
2024/May/22 15:04:07,311,480,203,2300,216253.32,55302,-92,-16,-55,8,2300,203,-16,-91,-53,2300,437,-14,-90,-66,2300,386,-12,-87,-66,38.916962416666664,-95.31691886666667,
2024/May/22 15:04:12,311,480,203,2300,216253.32,55302,-91,-18,-53,7,2300,203,-18,-91,-53,2300,437,-16,-89,-64,2300,386,-15,-87,-64,38.916888766666666,-95.31622926666667,
2024/May/22 15:04:15,311,480,203,2300,216253.32,55302,-90,-17,-53,8,2300,203,-17,-90,-53,38.91623495,-95.31618593333333,
2024/May/22 15:04:19,311,480,203,2300,216253.32,55302,-88,-17,-51,8,2300,203,-17,-88,-51,2300,281,-14,-90,-65,2300,110,-15,-92,-65,38.91611506666667,-95.31691301666666,
2024/May/22 15:04:22,311,480,203,2300,216253.32,55302,-94,-18,-55,9,2300,203,-18,-94,-55,2300,110,-16,-93,-68,2300,281,-16,-93,-68,38.916218083333334,-95.31763576666667,
2024/May/22 15:04:25,311,480,203,2300,216253.32,55302,-95,-17,-57,9,2300,203,-17,-95,-57,2300,110,-15,-93,-70,2300,281,-17,-99,-70,38.91629761666667,-95.31825738333333,
2024/May/22 15:04:28,311,480,281,2300,216247.32,55302,-96,-19,-56,0,2300,281,-19,-96,-56,2300,110,-18,-95,-68,2300,203,-17,-95,-56,38.916282933333335,-95.31880075,
2024/May/22 15:04:31,311,480,203,2300,216253.32,55302,-88,-18,-50,7,2300,203,-18,-88,-50,2300,437,-14,-91,-64,2300,386,-16,-87,-62,38.916442616666664,-95.31926818333334,
2024/May/22 15:04:34,311,480,203,2300,216253.32,55302,-92,-15,-54,8,2300,203,-18,-93,-55,2300,386,-14,-91,-69,2300,437,-16,-94,-69,38.91693805,-95.31855816666666,
2024/May/22 15:04:39,311,480,203,2300,216253.32,55302,-91,-17,-54,8,2300,203,-17,-91,-54,2300,386,-13,-87,-66,2300,437,-14,-88,-66,38.917025816666666,-95.31777578333333,
2024/May/22 15:04:42,311,480,203,2300,216253.32,55302,-88,-15,-53,10,2300,203,-15,-88,-53,2300,386,-14,-91,-66,2300,281,-16,-97,-66,2300,256,-17,-94,-66,2300,110,-15,-90,-66,38.917000816666665,-95.31695991666666,
2024/May/22 15:04:45,311,480,203,2300,216253.32,55302,-97,-15,-54,10,2300,203,-15,-97,-56,2300,202,-17,-97,-67,2300,332,-16,-91,-68,2300,437,-18,-97,-68,38.91681306666667,-95.31624196666667,
2024/May/22 15:04:48,311,480,203,2300,216253.32,55302,-94,-19,-55,7,2300,203,-19,-93,-54,2300,386,-16,-93,-65,2300,332,-18,-93,-66,2300,281,-17,-91,-66,2300,256,-16,-90,-66,2300,110,-16,-92,-66,38.91631525,-95.31625708333334,
2024/May/22 15:04:51,311,480,203,2300,216253.32,55302,-92,-17,-54,9,2300,203,-17,-92,-54,2300,386,-18,-95,-65,2300,332,-15,-95,-66,2300,202,-14,-89,-66,2300,256,-17,-95,-67,38.91633685,-95.3168806,
2024/May/22 15:04:54,311,480,203,2300,216253.32,55302,-92,-15,-54,10,2300,203,-15,-92,-54,2300,386,-17,-91,-67,2300,110,-18,-93,-66,2300,437,-15,-93,-67,38.91645385,-95.31758481666667,
2024/May/22 15:04:57,311,480,203,2300,216253.32,55302,-94,-14,-55,10,2300,203,-14,-94,-55,2300,110,-16,-92,-67,2300,386,-13,-90,-67,2300,437,-13,-91,-67,38.916485683333335,-95.3182308,
2024/May/22 15:05:00,311,480,203,2300,216253.32,55302,-96,-16,-56,9,2300,203,-16,-96,-56,2300,386,-16,-92,-68,2300,437,-15,-97,-68,2300,110,-17,-93,-68,38.91644845,-95.31883475,
2024/May/22 15:05:03,311,480,203,2300,216253.32,55302,-89,-15,-51,9,2300,203,-18,-94,-53,2300,386,-14,-88,-66,2300,437,-15,-89,-66,38.9168116,-95.31946785,
2024/May/22 15:05:08,311,480,203,2300,216253.32,55302,-91,-15,-53,9,2300,203,-16,-92,-56,2300,386,-16,-92,-68,2300,110,-14,-91,-68,38.91714016666667,-95.31895988333333,
2024/May/22 15:05:11,311,480,203,2300,216253.32,55302,-90,-14,-55,9,2300,203,-14,-90,-55,2300,386,-12,-89,-67,2300,110,-17,-93,-68,38.91735233333333,-95.31821676666667,
2024/May/22 15:05:14,311,480,203,2300,216253.32,55302,-91,-18,-52,8,2300,203,-18,-91,-52,2300,386,-13,-89,-65,2300,110,-13,-87,-65,38.9174043,-95.31714173333333,
2024/May/22 15:05:18,311,480,203,2300,216253.32,55302,-91,-17,-54,8,2300,203,-17,-91,-54,2300,110,-13,-90,-67,2300,386,-14,-89,-67,38.91724358333333,-95.3163787,
2024/May/22 15:05:21,311,480,203,2300,216253.32,55302,-96,-20,-54,6,2300,203,-20,-96,-54,2300,202,-18,-93,-67,38.91672823333333,-95.31612858333334,
2024/May/22 15:05:24,311,480,203,2300,216253.32,55302,-95,-18,-54,8,2300,203,-18,-95,-54,2300,281,-16,-90,-66,2300,386,-18,-93,-67,2300,256,-18,-93,-65,38.91651916666667,-95.31673563333334,
2024/May/22 15:05:27,311,480,203,2300,216253.32,55302,-91,-16,-55,9,2300,203,-16,-92,-55,2300,386,-15,-92,-68,2300,281,-14,-92,-69,2300,256,-17,-96,-69,38.916578933333334,-95.31742268333333,
2024/May/22 15:05:30,311,480,281,2300,216247.32,55302,-96,-17,-56,0,2300,281,-17,-96,-56,2300,386,-16,-91,-67,2300,256,-20,-95,-67,2300,203,-16,-95,-55,38.91660245,-95.31807385,
2024/May/22 15:05:33,311,480,281,2300,216247.32,55302,-97,-20,-53,4,2300,281,-20,-97,-53,2300,203,-13,-86,-64,2300,386,-19,-103,-65,2300,437,-14,-88,-64,38.916534733333336,-95.31875613333334,
2024/May/22 15:05:36,311,480,203,2300,216253.32,55302,-86,-17,-48,0,2300,203,-17,-86,-48,2300,281,-20,-90,-48,2300,437,-17,-86,-61,2300,386,-16,-87,-61,38.91679426666666,-95.31924086666666,
2024/May/22 15:05:39,311,480,203,2300,216253.32,55302,-89,-16,-51,10,2300,203,-16,-89,-51,2300,437,-14,-86,-64,2300,386,-14,-86,-64,38.91716288333333,-95.31882263333334,
2024/May/22 15:05:42,311,480,203,2300,216253.32,55302,-88,-16,-52,9,2300,203,-16,-88,-52,2300,386,-16,-88,-62,2300,437,-16,-89,-62,38.917148483333335,-95.31803256666667,
2024/May/22 15:05:45,311,480,203,2300,216253.32,55302,-87,-14,-53,11,2300,203,-14,-87,-53,2300,437,-16,-90,-66,2300,386,-19,-92,-65,38.91702225,-95.31717216666667,
2024/May/22 15:05:48,311,480,203,2300,216253.32,55302,-91,-15,-55,9,2300,203,-15,-91,-55,2300,437,-19,-94,-67,2300,386,-16,-91,-67,2300,281,-15,-94,-67,2300,332,-20,-99,-67,38.91667768333333,-95.31654193333334,
2024/May/22 15:05:51,311,480,203,2300,216253.32,55302,-92,-19,-52,8,2300,203,-19,-92,-52,2300,386,-15,-92,-66,2300,437,-20,-99,-66,2300,256,-20,-97,-66,38.91628863333333,-95.31678805,
2024/May/22 15:05:54,311,480,203,2300,216253.32,55302,-92,-17,-53,10,2300,203,-17,-92,-54,2300,281,-18,-94,-67,2300,110,-18,-93,-67,2300,386,-17,-92,-67,38.916366266666664,-95.31742613333333,
