Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI5230,78,-10,-91,-64,
01/10/25 16:30:50,39.0063017,-95.22172365,311,480,78,5230,216254.1,55302,-95,-10,-67,11,5230,78,-10,-95,-67,5230,79,-14,-101,-79,
01/10/25 16:30:53,39.006301666666666,-95.22172363333334,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,5230,79,-13,-97,-76,
01/10/25 16:30:56,39.00630186666667,-95.22172373333333,311,480,78,5230,216254.1,55302,-93,-9,-66,14,5230,78,-9,-93,-66,5230,79,-11,-96,-77,
01/10/25 16:30:59,39.00630193333333,-95.22172393333334,311,480,78,5230,216254.1,55302,-94,-11,-66,13,5230,78,-11,-94,-66,5230,79,-13,-96,-75,
01/10/25 16:31:02,39.00630195,-95.22172408333333,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-10,-93,-66,5230,79,-11,-95,-76,
01/10/25 16:31:05,39.006301916666665,-95.2217239,311,480,78,5230,216254.1,55302,-94,-12,-64,11,5230,78,-9,-92,-66,5230,79,-12,-94,-74,
01/10/25 16:31:09,39.00630193333333,-95.22172341666666,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-10,-92,-65,5230,79,-13,-94,-73,
01/10/25 16:31:12,39.00630196666667,-95.22172338333333,311,480,78,5230,216254.1,55302,-93,-10,-65,12,5230,78,-10,-93,-65,5230,79,-13,-101,-80,
01/10/25 16:31:16,39.0063021,-95.22172325,311,480,78,5230,216254.1,55302,-93,-9,-66,12,5230,78,-9,-93,-66,5230,79,-12,-101,-80,
01/10/25 16:31:19,39.00630193333333,-95.2217233,311,480,78,5230,216254.1,55302,-93,-12,-64,11,5230,78,-12,-93,-64,5230,79,-15,-100,-78,
01/10/25 16:31:22,39.00630173333333,-95.22172311666667,311,480,78,5230,216254.1,55302,-93,-10,-66,14,5230,78,-10,-93,-66,5230,79,-14,-99,-77,
01/10/25 16:31:25,39.006301816666664,-95.22172313333333,311,480,78,5230,216254.1,55302,-93,-9,-66,14,5230,78,-9,-93,-66,5230,79,-11,-98,-79,
01/10/25 16:31:28,39.00630198333333,-95.22172306666667,311,480,78,5230,216254.1,55302,-93,-9,-67,15,5230,78,-9,-93,-67,5230,79,-13,-101,-79,
01/10/25 16:31:31,39.006301816666664,-95.22172276666667,311,480,78,5230,216254.1,55302,-94,-12,-65,11,5230,78,-12,-94,-65,5230,79,-14,-103,-81,
01/10/25 16:31:34,39.006301683333334,-95.22172265,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-11,-93,-64,5230,79,-15,-101,-78,
01/10/25 16:31:40,39.00630135,-95.22172258333333,311,480,78,5230,216254.1,55302,-93,-9,-66,11,5230,78,-9,-93,-66,5230,79,-13,-99,-77,
01/10/25 16:31:43,39.00630135,-95.22172263333333,311,480,78,5230,216254.1,55302,-93,-12,-64,11,5230,78,-12,-93,-64,5230,79,-14,-98,-75,
01/10/25 16:31:46,39.00630125,-95.22172271666666,311,480,78,5230,216254.1,55302,-93,-9,-66,12,5230,78,-9,-93,-66,5230,79,-14,-98,-76,
01/10/25 16:31:49,39.00630133333333,-95.22172283333333,311,480,78,5230,216254.1,55302,-93,-9,-67,14,5230,78,-9,-93,-67,5230,79,-12,-98,-79,
01/10/25 16:31:52,39.006301216666664,-95.22172265,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-10,-93,-66,5230,79,-13,-98,-77,
01/10/25 16:31:55,39.006301083333334,-95.22172275,311,480,78,5230,216254.1,55302,-93,-9,-66,14,5230,78,-9,-93,-66,5230,79,-12,-99,-79,
01/10/25 16:31:58,39.006301066666666,-95.22172286666667,311,480,78,5230,216254.1,55302,-94,-11,-65,11,5230,78,-11,-94,-65,5230,79,-14,-99,-77,
01/10/25 16:32:01,39.006301,-95.22172288333333,311,480,78,5230,216254.1,55302,-94,-9,-68,14,5230,78,-10,-95,-68,5230,79,-12,-100,-80,
01/10/25 16:32:05,39.006300483333334,-95.22172263333333,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-10,-94,-67,5230,79,-13,-101,-80,
01/10/25 16:32:08,39.00630045,-95.22172266666666,311,480,78,5230,216254.1,55302,-95,-10,-67,11,5230,78,-10,-95,-67,5230,79,-14,-100,-78,
