Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI
01/29/25 15:42:35,38.952207216666665,-95.2639612,311,480,364,2300,216841.22,55302,-100,-12,-65,9,2300,364,-13,-100,-65,2300,331,-20,-112,-76,2300,280,-16,-103,-75,2300,332,-18,-103,-76,2300,436,-20,-113,-76,2300,110,-18,-103,-76,
01/29/25 15:42:36,38.952207183333336,-95.26396121666667,311,480,364,2300,216841.22,55302,-100,-13,-67,7,2300,364,-13,-100,-66,2300,202,-20,-114,-79,2300,331,-20,-109,-79,2300,280,-15,-100,-79,2300,332,-20,-107,-79,2300,373,-20,-114,-78,2300,436,-20,-117,-79,
01/29/25 15:42:37,38.95220713333333,-95.26396123333333,311,480,364,2300,216841.22,55302,-99,-13,-65,9,2300,364,-13,-99,-65,2300,280,-15,-100,-77,2300,436,-20,-111,-77,
01/29/25 15:42:38,38.9522071,-95.26396125,311,480,364,2300,216841.22,55302,-99,-13,-63,10,2300,364,-13,-98,-61,2300,280,-15,-99,-74,2300,332,-18,-100,-73,
01/29/25 15:42:39,38.95220871666667,-95.26396443333333,311,480,364,2300,216841.22,55302,-97,-11,-66,9,2300,364,-12,-97,-65,2300,332,-20,-104,-78,2300,280,-13,-99,-78,
01/29/25 15:42:40,38.9522104,-95.2639768,311,480,364,2300,216841.22,55302,-97,-11,-67,13,2300,364,-11,-98,-68,2300,280,-16,-102,-80,
01/29/25 15:42:41,38.9522114,-95.26398603333334,311,480,364,2300,216841.22,55302,-97,-11,-68,11,2300,364,-11,-97,-69,2300,280,-15,-101,-77,2300,332,-20,-110,-77,2300,436,-19,-105,-78,
01/29/25 15:42:42,38.95220186666667,-95.26400018333334,311,480,364,2300,216841.22,55302,-99,-11,-68,12,2300,364,-11,-99,-70,2300,436,-18,-105,-81,
01/29/25 15:42:43,38.952194,-95.26400783333334,311,480,364,2300,216841.22,55302,-100,-11,-65,9,2300,364,-12,-100,-66,2300,280,-20,-108,-76,2300,332,-20,-107,-76,
01/29/25 15:42:44,38.952197266666666,-95.26401855,311,480,364,2300,216841.22,55302,-101,-11,-69,13,2300,364,-11,-101,-69,2300,280,-15,-105,-82,2300,332,-19,-109,-82,2300,384,-20,-114,-82,
