Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI,,311,480,78,5230,216254.1,55302,-92,-11,-62,11,5230,78,-11,-92,-67,5230,79,-14,-93,-71,
2025/Mar/18 11:36:35,,,311,480,78,5230,216254.1,55302,-90,-10,-64,13,5230,78,-10,-90,-65,5230,79,-12,-92,-73,
2025/Mar/18 11:36:36,,,311,480,78,5230,216254.1,55302,-90,-8,-62,12,5230,78,-8,-89,-63,5230,79,-11,-91,-71,
2025/Mar/18 11:36:37,,,311,480,78,5230,216254.1,55302,-89,-11,-60,13,5230,78,-11,-89,-61,5230,79,-13,-91,-68,
2025/Mar/18 11:36:38,,,311,480,78,5230,216254.1,55302,-89,-10,-63,15,5230,78,-10,-89,-62,5230,79,-12,-90,-70,
2025/Mar/18 11:36:39,,,311,480,78,5230,216254.1,55302,-90,-11,-61,15,5230,78,-11,-90,-59,5230,79,-13,-90,-69,
2025/Mar/18 11:36:40,,,311,480,78,5230,216254.1,55302,-93,-10,-65,10,5230,78,-10,-94,-66,5230,79,-12,-93,-73,
2025/Mar/18 11:36:41,,,311,480,78,5230,216254.1,55302,-92,-10,-64,11,5230,78,-10,-92,-64,5230,79,-13,-93,-72,
2025/Mar/18 11:36:42,,,311,480,78,5230,216254.1,55302,-92,-12,-63,11,5230,78,-10,-92,-63,5230,79,-12,-93,-73,
2025/Mar/18 11:36:44,,,311,480,78,5230,216254.1,55302,-91,-12,-61,11,5230,78,-11,-91,-62,5230,79,-13,-92,-71,
2025/Mar/18 11:36:45,,,311,480,78,5230,216254.1,55302,-91,-10,-63,12,5230,78,-10,-91,-63,5230,79,-12,-93,-72,
2025/Mar/18 11:36:46,,,311,480,78,5230,216254.1,55302,-91,-11,-62,10,5230,78,-11,-91,-62,5230,79,-13,-93,-72,
2025/Mar/18 11:36:47,,,311,480,78,5230,216254.1,55302,-91,-10,-63,11,5230,78,-10,-91,-63,5230,79,-12,-91,-70,
2025/Mar/18 11:36:48,,,311,480,78,5230,216254.1,55302,-90,-11,-62,10,5230,78,-11,-90,-61,5230,79,-13,-90,-67,
2025/Mar/18 11:36:49,,,311,480,78,5230,216254.1,55302,-90,-10,-63,11,5230,78,-10,-90,-63,5230,79,-12,-90,-70,
2025/Mar/18 11:36:50,,,311,480,78,5230,216254.1,55302,-90,-11,-63,10,5230,78,-11,-90,-62,5230,79,-13,-90,-68,
2025/Mar/18 11:36:51,,,311,480,78,5230,216254.1,55302,-92,-10,-64,11,5230,78,-10,-92,-64,5230,79,-12,-91,-71,
2025/Mar/18 11:36:52,,,311,480,78,5230,216254.1,55302,-91,-10,-64,11,5230,78,-10,-91,-64,5230,79,-11,-92,-71,
2025/Mar/18 11:36:53,,,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-64,5230,79,-12,-93,-71,
2025/Mar/18 11:36:54,,,311,480,78,5230,216254.1,55302,-92,-10,-64,11,5230,78,-10,-92,-63,5230,79,-12,-93,-72,
2025/Mar/18 11:36:56,,,311,480,78,5230,216254.1,55302,-91,-10,-64,11,5230,78,-10,-91,-64,5230,79,-12,-92,-71,
2025/Mar/18 11:36:57,,,311,480,78,5230,216254.1,55302,-90,-10,-63,11,5230,78,-10,-90,-63,5230,79,-12,-91,-70,
2025/Mar/18 11:36:58,,,311,480,78,5230,216254.1,55302,-90,-8,-63,15,5230,78,-9,-90,-63,5230,79,-12,-91,-71,
2025/Mar/18 11:36:59,,,311,480,78,5230,216254.1,55302,-90,-10,-62,11,5230,78,-10,-90,-64,5230,79,-12,-91,-71,
2025/Mar/18 11:37:00,,,311,480,78,5230,216254.1,55302,-91,-10,-64,11,5230,78,-9,-91,-65,5230,79,-12,-93,-73,
2025/Mar/18 11:37:01,,,311,480,78,5230,216254.1,55302,-92,-10,-63,11,5230,78,-10,-91,-62,5230,79,-12,-91,-69,5230,501,-20,-109,-71,
2025/Mar/18 11:37:02,,,311,480,78,5230,216254.1,55302,-91,-9,-65,14,5230,78,-9,-91,-63,5230,79,-12,-92,-71,
2025/Mar/18 11:37:03,,,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,5230,79,-12,-93,-72,
2025/Mar/18 11:37:04,,,311,480,78,5230,216254.1,55302,-92,-10,-65,13,5230,78,-10,-92,-64,5230,79,-11,-92,-71,
2025/Mar/18 11:37:05,,,311,480,78,5230,216254.1,55302,-92,-10,-64,11,5230,78,-10,-92,-65,5230,79,-12,-92,-72,
2025/Mar/18 11:37:06,,,311,480,78,5230,216254.1,55302,-90,-10,-62,11,5230,78,-11,-91,-62,5230,79,-12,-91,-70,
2025/Mar/18 11:37:08,,,311,480,78,5230,216254.1,55302,-91,-11,-64,10,5230,78,-11,-92,-65,5230,79,-12,-92,-72,
2025/Mar/18 11:37:09,,,311,480,78,5230,216254.1,55302,-93,-11,-62,11,5230,78,-11,-92,-62,5230,79,-13,-93,-70,
2025/Mar/18 11:37:10,,,311,480,78,5230,216254.1,55302,-93,-11,-64,11,5230,78,-11,-93,-63,5230,79,-13,-92,-71,
2025/Mar/18 11:37:11,,,311,480,78,5230,216254.1,55302,-94,-10,-68,15,5230,78,-11,-94,-63,5230,79,-12,-93,-72,
2025/Mar/18 11:37:12,,,311,480,78,5230,216254.1,55302,-93,-11,-63,11,5230,78,-11,-93,-64,5230,79,-13,-93,-72,
2025/Mar/18 11:37:13,,,311,480,78,5230,216254.1,55302,-93,-10,-66,13,5230,78,-10,-93,-66,5230,79,-12,-93,-74,
2025/Mar/18 11:37:14,,,311,480,78,5230,216254.1,55302,-93,-11,-64,14,5230,78,-11,-93,-65,5230,79,-13,-93,-72,
2025/Mar/18 11:37:15,,,311,480,78,5230,216254.1,55302,-92,-9,-66,14,5230,78,-10,-92,-64,5230,79,-12,-93,-72,
2025/Mar/18 11:37:16,,,311,480,78,5230,216254.1,55302,-93,-11,-65,11,5230,78,-11,-93,-64,5230,79,-13,-93,-71,
2025/Mar/18 11:37:17,,,311,480,78,5230,216254.1,55302,-93,-10,-65,10,5230,78,-10,-93,-66,5230,79,-12,-95,-74,
2025/Mar/18 11:37:19,,,311,480,78,5230,216254.1,55302,-93,-11,-64,11,5230,78,-11,-93,-64,5230,79,-13,-94,-73,
2025/Mar/18 11:37:20,,,311,480,78,5230,216254.1,55302,-92,-11,-62,10,5230,78,-12,-91,-60,5230,79,-13,-91,-69,
2025/Mar/18 11:37:21,,,311,480,78,5230,216254.1,55302,-93,-10,-67,12,5230,78,-10,-93,-65,5230,79,-12,-94,-73,
2025/Mar/18 11:37:22,,,311,480,78,5230,216254.1,55302,-91,-11,-60,11,5230,78,-11,-91,-60,5230,79,-13,-91,-68,
2025/Mar/18 11:37:23,,,311,480,78,5230,216254.1,55302,-92,-10,-65,13,5230,78,-9,-92,-65,5230,79,-11,-93,-74,
2025/Mar/18 11:37:24,,,311,480,78,5230,216254.1,55302,-91,-11,-62,12,5230,78,-11,-91,-61,5230,79,-12,-93,-72,5230,217,-20,-108,-72,
2025/Mar/18 11:37:25,,,311,480,78,5230,216254.1,55302,-91,-10,-62,13,5230,78,-10,-91,-61,5230,79,-12,-91,-67,
2025/Mar/18 11:37:26,,,311,480,78,5230,216254.1,55302,-90,-11,-61,15,5230,78,-11,-90,-60,5230,79,-13,-90,-69,
2025/Mar/18 11:37:27,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-10,-88,-59,5230,79,-12,-89,-68,
2025/Mar/18 11:37:28,,,311,480,78,5230,216254.1,55302,-89,-10,-60,13,5230,78,-11,-89,-60,5230,79,-12,-90,-68,
2025/Mar/18 11:37:29,,,311,480,78,5230,216254.1,55302,-90,-11,-60,11,5230,78,-11,-90,-61,5230,79,-13,-90,-68,
2025/Mar/18 11:37:31,,,311,480,78,5230,216254.1,55302,-90,-10,-61,12,5230,78,-10,-90,-62,5230,79,-12,-91,-70,
2025/Mar/18 11:37:32,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-60,5230,79,-13,-90,-66,
2025/Mar/18 11:37:33,,,311,480,78,5230,216254.1,55302,-89,-10,-61,12,5230,78,-10,-88,-61,5230,79,-12,-89,-66,
2025/Mar/18 11:37:34,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-11,-89,-61,5230,79,-13,-90,-68,
2025/Mar/18 11:37:35,,,311,480,78,5230,216254.1,55302,-89,-10,-61,13,5230,78,-10,-88,-61,5230,79,-12,-89,-68,
2025/Mar/18 11:37:36,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-12,-89,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:37:37,,,311,480,78,5230,216254.1,55302,-89,-9,-62,14,5230,78,-10,-89,-62,5230,79,-12,-90,-68,
2025/Mar/18 11:37:38,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-12,-89,-60,5230,79,-14,-90,-67,
2025/Mar/18 11:37:39,,,311,480,78,5230,216254.1,55302,-90,-12,-61,11,5230,78,-12,-90,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:37:40,,,311,480,78,5230,216254.1,55302,-90,-11,-61,11,5230,78,-11,-90,-61,5230,79,-13,-90,-68,
2025/Mar/18 11:37:41,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-62,5230,79,-13,-91,-68,
2025/Mar/18 11:37:43,,,311,480,78,5230,216254.1,55302,-90,-11,-60,11,5230,78,-11,-90,-60,5230,79,-14,-90,-67,
2025/Mar/18 11:37:44,,,311,480,78,5230,216254.1,55302,-88,-12,-59,13,5230,78,-12,-88,-58,5230,79,-13,-89,-67,
2025/Mar/18 11:37:45,,,311,480,78,5230,216254.1,55302,-89,-12,-61,11,5230,78,-12,-89,-61,5230,79,-13,-90,-68,
2025/Mar/18 11:37:46,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-12,-89,-60,5230,79,-13,-90,-67,
2025/Mar/18 11:37:47,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-61,5230,79,-13,-89,-67,
2025/Mar/18 11:37:48,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-60,5230,79,-12,-89,-68,
2025/Mar/18 11:37:49,,,311,480,78,5230,216254.1,55302,-89,-10,-62,11,5230,78,-10,-89,-61,5230,79,-12,-90,-70,
2025/Mar/18 11:37:50,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-61,5230,79,-13,-90,-67,
2025/Mar/18 11:37:51,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-10,-90,-62,5230,79,-12,-90,-69,
2025/Mar/18 11:37:52,,,311,480,78,5230,216254.1,55302,-90,-11,-61,11,5230,78,-11,-90,-61,5230,79,-13,-90,-69,
2025/Mar/18 11:37:53,,,311,480,78,5230,216254.1,55302,-90,-12,-62,12,5230,78,-12,-90,-61,5230,79,-13,-90,-69,
2025/Mar/18 11:37:55,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-62,5230,79,-13,-90,-70,
2025/Mar/18 11:37:55,,,311,480,78,5230,216254.1,55302,-90,-12,-62,11,5230,78,-12,-90,-61,5230,79,-13,-90,-69,
2025/Mar/18 11:37:56,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-62,5230,79,-13,-90,-69,
2025/Mar/18 11:37:57,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-90,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:37:58,,,311,480,78,5230,216254.1,55302,-90,-12,-60,11,5230,78,-12,-90,-62,5230,79,-13,-91,-71,
2025/Mar/18 11:37:59,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-61,5230,79,-13,-91,-69,
2025/Mar/18 11:38:00,,,311,480,78,5230,216254.1,55302,-91,-12,-61,10,5230,78,-12,-91,-62,5230,79,-14,-92,-69,
2025/Mar/18 11:38:01,,,311,480,78,5230,216254.1,55302,-90,-11,-63,10,5230,78,-11,-90,-62,5230,79,-12,-91,-71,
2025/Mar/18 11:38:02,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-61,5230,79,-13,-89,-68,
2025/Mar/18 11:38:03,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-12,-89,-60,5230,79,-14,-89,-66,
2025/Mar/18 11:38:04,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-12,-89,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:38:06,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-61,5230,79,-12,-90,-70,
2025/Mar/18 11:38:07,,,311,480,78,5230,216254.1,55302,-90,-12,-61,11,5230,78,-12,-90,-60,5230,79,-14,-90,-67,
2025/Mar/18 11:38:08,,,311,480,78,5230,216254.1,55302,-90,-11,-61,12,5230,78,-10,-90,-62,5230,79,-12,-90,-69,
2025/Mar/18 11:38:09,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-12,-90,-60,5230,79,-14,-90,-68,
2025/Mar/18 11:38:10,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-61,5230,79,-13,-90,-69,
2025/Mar/18 11:38:11,,,311,480,78,5230,216254.1,55302,-89,-12,-60,10,5230,78,-12,-89,-60,5230,79,-14,-89,-67,
2025/Mar/18 11:38:12,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-12,-89,-61,5230,79,-14,-90,-67,
2025/Mar/18 11:38:13,,,311,480,78,5230,216254.1,55302,-89,-11,-60,10,5230,78,-11,-89,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:38:14,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-60,5230,79,-13,-89,-68,
2025/Mar/18 11:38:15,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-12,-89,-59,5230,79,-14,-89,-68,
2025/Mar/18 11:38:16,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:38:18,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-59,5230,79,-12,-89,-68,
2025/Mar/18 11:38:19,,,311,480,78,5230,216254.1,55302,-90,-12,-61,11,5230,78,-12,-90,-60,5230,79,-14,-90,-68,
2025/Mar/18 11:38:20,,,311,480,78,5230,216254.1,55302,-90,-12,-60,11,5230,78,-12,-90,-60,5230,79,-14,-91,-68,
2025/Mar/18 11:38:21,,,311,480,78,5230,216254.1,55302,-89,-12,-59,10,5230,78,-12,-89,-59,5230,79,-14,-90,-66,
2025/Mar/18 11:38:22,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-12,-89,-59,5230,79,-14,-89,-67,
2025/Mar/18 11:38:23,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-59,5230,79,-13,-90,-69,
2025/Mar/18 11:38:24,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-68,
2025/Mar/18 11:38:25,,,311,480,78,5230,216254.1,55302,-88,-11,-60,15,5230,78,-10,-88,-61,5230,79,-13,-88,-67,
2025/Mar/18 11:38:26,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-13,-88,-65,
2025/Mar/18 11:38:27,,,311,480,78,5230,216254.1,55302,-86,-9,-58,16,5230,78,-9,-86,-58,5230,79,-12,-87,-66,5230,41,-20,-104,-66,
2025/Mar/18 11:38:28,,,311,480,78,5230,216254.1,55302,-86,-10,-60,11,5230,78,-10,-86,-58,5230,79,-13,-87,-67,
2025/Mar/18 11:38:30,,,311,480,78,5230,216254.1,55302,-87,-11,-57,11,5230,78,-11,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:38:31,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:38:32,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-59,5230,79,-13,-88,-67,
2025/Mar/18 11:38:33,,,311,480,78,5230,216254.1,55302,-87,-10,-60,11,5230,78,-11,-87,-58,5230,79,-13,-87,-66,
2025/Mar/18 11:38:34,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-87,-59,5230,79,-13,-87,-67,
2025/Mar/18 11:38:35,,,311,480,78,5230,216254.1,55302,-86,-11,-58,11,5230,78,-11,-86,-58,5230,79,-14,-87,-65,
2025/Mar/18 11:38:36,,,311,480,78,5230,216254.1,55302,-87,-11,-60,11,5230,78,-11,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:38:37,,,311,480,78,5230,216254.1,55302,-87,-11,-59,12,5230,78,-11,-87,-57,5230,79,-14,-87,-65,
2025/Mar/18 11:38:38,,,311,480,78,5230,216254.1,55302,-87,-11,-59,12,5230,78,-11,-87,-58,5230,79,-13,-88,-67,
2025/Mar/18 11:38:39,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-61,5230,79,-12,-88,-68,
2025/Mar/18 11:38:41,,,311,480,78,5230,216254.1,55302,-87,-10,-59,15,5230,78,-10,-87,-59,5230,79,-13,-88,-66,
2025/Mar/18 11:38:42,,,311,480,78,5230,216254.1,55302,-87,-11,-57,11,5230,78,-11,-86,-57,5230,79,-13,-87,-65,
2025/Mar/18 11:38:43,,,311,480,78,5230,216254.1,55302,-87,-9,-60,12,5230,78,-10,-87,-58,5230,79,-12,-87,-67,
2025/Mar/18 11:38:44,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-13,-87,-65,
2025/Mar/18 11:38:45,,,311,480,78,5230,216254.1,55302,-87,-10,-60,11,5230,78,-11,-87,-60,5230,79,-13,-88,-67,
2025/Mar/18 11:38:46,,,311,480,78,5230,216254.1,55302,-87,-11,-57,12,5230,78,-11,-87,-58,5230,79,-13,-87,-65,
2025/Mar/18 11:38:47,,,311,480,78,5230,216254.1,55302,-87,-11,-57,11,5230,78,-11,-87,-58,5230,79,-13,-87,-66,
2025/Mar/18 11:38:48,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:38:49,,,311,480,78,5230,216254.1,55302,-87,-9,-61,16,5230,78,-9,-87,-58,5230,79,-11,-87,-68,
2025/Mar/18 11:38:50,,,311,480,78,5230,216254.1,55302,-87,-10,-61,15,5230,78,-10,-87,-59,5230,79,-12,-87,-69,
2025/Mar/18 11:38:51,,,311,480,78,5230,216254.1,55302,-87,-11,-59,14,5230,78,-10,-87,-61,5230,79,-12,-87,-69,
2025/Mar/18 11:38:53,,,311,480,78,5230,216254.1,55302,-87,-10,-58,11,5230,78,-11,-87,-58,5230,79,-13,-87,-66,
2025/Mar/18 11:38:54,,,311,480,78,5230,216254.1,55302,-87,-11,-59,15,5230,78,-11,-87,-59,5230,79,-13,-87,-68,
2025/Mar/18 11:38:55,,,311,480,78,5230,216254.1,55302,-87,-9,-59,11,5230,78,-10,-86,-57,5230,79,-13,-88,-66,
2025/Mar/18 11:38:56,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-57,5230,79,-13,-88,-66,
2025/Mar/18 11:38:57,,,311,480,78,5230,216254.1,55302,-86,-9,-60,16,5230,78,-9,-86,-60,5230,79,-12,-88,-67,
2025/Mar/18 11:38:58,,,311,480,78,5230,216254.1,55302,-86,-11,-58,11,5230,78,-11,-86,-59,5230,79,-14,-88,-66,
2025/Mar/18 11:38:59,,,311,480,78,5230,216254.1,55302,-87,-9,-60,12,5230,78,-9,-87,-57,5230,79,-11,-88,-69,
2025/Mar/18 11:39:00,,,311,480,78,5230,216254.1,55302,-86,-11,-58,12,5230,78,-11,-86,-57,5230,79,-13,-87,-65,
2025/Mar/18 11:39:01,,,311,480,78,5230,216254.1,55302,-87,-10,-60,13,5230,78,-10,-86,-57,5230,79,-12,-88,-67,
2025/Mar/18 11:39:02,,,311,480,78,5230,216254.1,55302,-87,-11,-60,11,5230,78,-11,-87,-59,5230,79,-14,-88,-66,
2025/Mar/18 11:39:04,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-12,-87,-58,5230,79,-13,-88,-65,
2025/Mar/18 11:39:05,,,311,480,78,5230,216254.1,55302,-87,-10,-59,11,5230,78,-10,-87,-59,5230,79,-12,-88,-67,
2025/Mar/18 11:39:06,,,311,480,78,5230,216254.1,55302,-87,-11,-57,12,5230,78,-12,-87,-57,5230,79,-13,-87,-65,
2025/Mar/18 11:39:07,,,311,480,78,5230,216254.1,55302,-86,-10,-58,11,5230,78,-10,-86,-59,5230,79,-13,-88,-67,
2025/Mar/18 11:39:08,,,311,480,78,5230,216254.1,55302,-87,-12,-57,12,5230,78,-12,-87,-57,5230,79,-14,-87,-64,
2025/Mar/18 11:39:09,,,311,480,78,5230,216254.1,55302,-87,-10,-60,11,5230,78,-10,-87,-59,5230,79,-12,-88,-67,
2025/Mar/18 11:39:10,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-12,-87,-58,5230,79,-14,-87,-65,
2025/Mar/18 11:39:11,,,311,480,78,5230,216254.1,55302,-87,-10,-58,11,5230,78,-10,-87,-58,5230,79,-13,-88,-67,
2025/Mar/18 11:39:12,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-13,-87,-66,
2025/Mar/18 11:39:13,,,311,480,78,5230,216254.1,55302,-86,-11,-58,11,5230,78,-11,-86,-58,5230,79,-14,-87,-65,
2025/Mar/18 11:39:14,,,311,480,78,5230,216254.1,55302,-87,-10,-57,13,5230,78,-10,-87,-60,5230,79,-13,-88,-65,5230,376,-20,-103,-64,
2025/Mar/18 11:39:16,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-13,-87,-66,
2025/Mar/18 11:39:17,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-13,-87,-65,
2025/Mar/18 11:39:18,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:39:19,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-14,-87,-66,
2025/Mar/18 11:39:20,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:39:21,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:39:22,,,311,480,78,5230,216254.1,55302,-87,-12,-58,12,5230,78,-11,-87,-59,5230,79,-13,-88,-66,
2025/Mar/18 11:39:23,,,311,480,78,5230,216254.1,55302,-87,-10,-59,11,5230,78,-10,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:39:24,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-10,-87,-60,5230,79,-13,-88,-67,
2025/Mar/18 11:39:25,,,311,480,78,5230,216254.1,55302,-87,-10,-58,11,5230,78,-11,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:39:26,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-12,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:39:28,,,311,480,78,5230,216254.1,55302,-87,-12,-58,12,5230,78,-11,-87,-58,5230,79,-14,-87,-65,
2025/Mar/18 11:39:29,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-60,5230,79,-13,-87,-66,
2025/Mar/18 11:39:30,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:39:31,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-87,-65,
2025/Mar/18 11:39:32,,,311,480,78,5230,216254.1,55302,-87,-12,-58,12,5230,78,-12,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:39:33,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:39:34,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:39:35,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-13,-88,-65,
2025/Mar/18 11:39:36,,,311,480,78,5230,216254.1,55302,-87,-11,-58,13,5230,78,-11,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:39:37,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-14,-87,-66,
2025/Mar/18 11:39:38,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-59,5230,79,-13,-89,-66,
2025/Mar/18 11:39:40,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:39:41,,,311,480,78,5230,216254.1,55302,-87,-11,-59,12,5230,78,-11,-87,-59,5230,79,-13,-88,-65,
2025/Mar/18 11:39:42,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:39:43,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-87,-58,5230,79,-13,-87,-65,
2025/Mar/18 11:39:44,,,311,480,78,5230,216254.1,55302,-87,-11,-58,13,5230,78,-11,-87,-58,5230,79,-14,-88,-65,5230,350,-20,-103,-64,
2025/Mar/18 11:39:45,,,311,480,78,5230,216254.1,55302,-87,-11,-58,13,5230,78,-11,-87,-59,5230,79,-13,-88,-66,
2025/Mar/18 11:39:46,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:39:47,,,311,480,78,5230,216254.1,55302,-87,-11,-57,11,5230,78,-11,-87,-58,5230,79,-13,-87,-66,
2025/Mar/18 11:39:48,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:39:49,,,311,480,78,5230,216254.1,55302,-86,-11,-58,13,5230,78,-12,-86,-57,5230,79,-14,-87,-66,
