Altitude,latitude,longitude,Date,Time,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI5230,78,-10,-91,-64,
260,39.00635805,-95.2217876,2025/Jan/10,16:26:58,311,480,78,5230,216254.1,55302,-96,-11,-68,11,5230,78,-11,-96,-68,5230,79,-12,-98,-77,
260,39.006358033333335,-95.22178761666666,2025/Jan/10,16:27:01,311,480,78,5230,216254.1,55302,-95,-10,-68,12,5230,78,-10,-95,-68,5230,79,-15,-97,-74,
260,39.006358033333335,-95.22178765,2025/Jan/10,16:27:04,311,480,78,5230,216254.1,55302,-91,-11,-63,12,5230,78,-11,-91,-63,5230,79,-15,-96,-73,
260,39.006358033333335,-95.22178766666667,2025/Jan/10,16:27:07,311,480,78,5230,216254.1,55302,-91,-9,-65,12,5230,78,-9,-91,-65,5230,79,-12,-97,-77,
260,39.00635801666667,-95.22178768333333,2025/Jan/10,16:27:10,311,480,78,5230,216254.1,55302,-99,-11,-71,12,5230,78,-11,-99,-71,5230,79,-14,-104,-82,
260,39.00635798333333,-95.22178768333333,2025/Jan/10,16:27:13,311,480,78,5230,216254.1,55302,-94,-11,-65,14,5230,78,-11,-94,-65,5230,79,-11,-90,-71,
260,39.00635795,-95.22178768333333,2025/Jan/10,16:27:16,311,480,78,5230,216254.1,55302,-95,-10,-67,10,5230,79,-14,-94,-62,5230,78,-11,-92,-64,
260,39.006357933333334,-95.22178771666667,2025/Jan/10,16:27:21,311,480,78,5230,216254.1,55302,-91,-9,-64,0,5230,78,-9,-91,-64,5230,79,-12,-95,-65,
260,39.006357933333334,-95.22178773333333,2025/Jan/10,16:27:24,311,480,78,5230,216254.1,55302,-90,-10,-62,14,5230,78,-10,-90,-62,5230,79,-13,-90,-69,
260,39.006357916666666,-95.22178776666667,2025/Jan/10,16:27:27,311,480,79,5230,216254.2,55302,-94,-13,-65,0,5230,79,-13,-94,-65,5230,78,-10,-92,-64,
260,39.006357916666666,-95.22178781666666,2025/Jan/10,16:27:30,311,480,78,5230,216254.1,55302,-88,-10,-61,0,5230,78,-13,-89,-58,5230,79,-15,-89,-66,
260,39.0063579,-95.2217878,2025/Jan/10,16:27:33,311,480,78,5230,216254.1,55302,-89,-11,-60,12,5230,78,-12,-89,-60,5230,79,-16,-90,-66,
260,39.00635785,-95.2217878,2025/Jan/10,16:27:36,311,480,78,5230,216254.1,55302,-92,-11,-64,12,5230,78,-11,-92,-64,5230,79,-12,-93,-72,
260,39.00635785,-95.22178781666666,2025/Jan/10,16:27:39,311,480,78,5230,216254.1,55302,-91,-10,-64,11,5230,78,-10,-91,-63,5230,79,-14,-91,-69,
260,39.00635783333333,-95.22178781666666,2025/Jan/10,16:27:42,311,480,78,5230,216254.1,55302,-91,-12,-62,11,5230,78,-12,-91,-62,
260,39.00635785,-95.22178783333334,2025/Jan/10,16:27:45,311,480,78,5230,216254.1,55302,-94,-10,-67,13,5230,78,-9,-91,-65,5230,79,-14,-101,-78,
260,39.00635785,-95.22178778333334,2025/Jan/10,16:27:49,311,480,78,5230,216254.1,55302,-93,-10,-66,12,5230,78,-10,-93,-66,5230,79,-11,-97,-78,
260,39.006357916666666,-95.22178773333333,2025/Jan/10,16:27:54,311,480,78,5230,216254.1,55302,-95,-10,-68,10,5230,78,-10,-95,-68,5230,79,-12,-97,-76,
260,39.00635796666667,-95.22178765,2025/Jan/10,16:27:57,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-10,-96,-68,5230,79,-13,-97,-76,
260,39.00635811666667,-95.22178776666667,2025/Jan/10,16:28:00,311,480,78,5230,216254.1,55302,-93,-12,-64,11,5230,78,-12,-93,-64,5230,79,-14,-92,-70,
260,39.006358133333336,-95.2217878,2025/Jan/10,16:28:03,311,480,78,5230,216254.1,55302,-93,-11,-65,10,5230,78,-11,-93,-65,5230,79,-12,-96,-75,
260,39.006358166666665,-95.22178778333334,2025/Jan/10,16:28:06,311,480,78,5230,216254.1,55302,-94,-11,-65,11,5230,78,-11,-95,-66,5230,79,-15,-101,-78,
260,39.00635815,-95.22178775,2025/Jan/10,16:28:09,311,480,78,5230,216254.1,55302,-96,-11,-68,13,5230,78,-11,-96,-68,5230,79,-11,-97,-78,
260,39.00635815,-95.22178771666667,2025/Jan/10,16:28:12,311,480,78,5230,216254.1,55302,-90,-10,-62,14,5230,78,-11,-91,-62,5230,79,-13,-90,-69,
260,39.00635808333333,-95.2217877,2025/Jan/10,16:28:17,311,480,78,5230,216254.1,55302,-89,-10,-61,13,5230,78,-10,-89,-61,5230,79,-12,-90,-70,
260,39.00635801666667,-95.22178768333333,2025/Jan/10,16:28:20,311,480,78,5230,216254.1,55302,-89,-11,-61,13,5230,78,-11,-89,-61,5230,79,-13,-90,-68,
260,39.00635795,-95.22178761666666,2025/Jan/10,16:28:23,311,480,78,5230,216254.1,55302,-88,-11,-60,13,5230,78,-11,-88,-60,5230,79,-14,-89,-67,
260,39.0063579,-95.2217875,2025/Jan/10,16:28:26,311,480,79,5230,216254.2,55302,-92,-14,-61,0,5230,79,-14,-92,-61,5230,78,-11,-89,-60,
260,39.006357816666664,-95.22178738333334,2025/Jan/10,16:28:30,311,480,78,5230,216254.1,55302,-90,-10,-62,0,5230,78,-10,-90,-62,5230,79,-12,-93,-63,
260,39.0063577,-95.22178718333333,2025/Jan/10,16:28:33,311,480,78,5230,216254.1,55302,-93,-10,-65,11,5230,78,-10,-93,-65,5230,79,-13,-96,-75,
260,39.006357666666666,-95.22178711666666,2025/Jan/10,16:28:36,311,480,78,5230,216254.1,55302,-92,-9,-66,14,5230,78,-9,-92,-66,5230,79,-11,-94,-75,
260,39.0063576,-95.22178705,2025/Jan/10,16:28:39,311,480,78,5230,216254.1,55302,-95,-10,-67,10,5230,78,-10,-95,-67,5230,79,-13,-97,-76,
260,39.006357566666665,-95.22178698333333,2025/Jan/10,16:28:42,311,480,78,5230,216254.1,55302,-92,-10,-64,16,5230,78,-9,-94,-68,5230,79,-12,-99,-78,
260,39.006289683333335,-95.22166586666667,2025/Jan/10,16:28:47,311,480,78,5230,216254.1,55302,-91,-9,-64,10,5230,78,-9,-98,-71,5230,79,-11,-97,-79,
260,39.006274266666665,-95.22165148333333,2025/Jan/10,16:28:50,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,5230,79,-12,-93,-73,
270,39.00625785,-95.22164376666667,2025/Jan/10,16:28:54,311,480,78,5230,216254.1,55302,-91,-11,-62,11,5230,78,-11,-91,-62,5230,79,-14,-92,-70,
270,39.00627121666667,-95.22168155,2025/Jan/10,16:28:57,311,480,78,5230,216254.1,55302,-90,-10,-62,11,5230,78,-10,-90,-62,5230,79,-13,-92,-71,
270,39.006314016666664,-95.22172043333333,2025/Jan/10,16:29:00,311,480,78,5230,216254.1,55302,-91,-10,-64,11,5230,78,-10,-91,-64,5230,79,-13,-93,-72,
270,39.0063063,-95.22171946666667,2025/Jan/10,16:29:03,311,480,78,5230,216254.1,55302,-92,-11,-64,14,5230,78,-10,-92,-64,5230,79,-12,-93,-73,
270,39.006297116666666,-95.22171976666667,2025/Jan/10,16:29:06,311,480,78,5230,216254.1,55302,-92,-11,-64,14,5230,78,-11,-92,-64,5230,79,-16,-94,-70,
270,39.00629661666667,-95.22171825,2025/Jan/10,16:29:09,311,480,78,5230,216254.1,55302,-92,-10,-65,14,5230,78,-10,-92,-65,5230,79,-15,-94,-71,
270,39.00629798333333,-95.22171923333333,2025/Jan/10,16:29:12,311,480,78,5230,216254.1,55302,-91,-11,-63,14,5230,78,-11,-91,-63,
270,39.006298566666665,-95.22171965,2025/Jan/10,16:29:18,311,480,78,5230,216254.1,55302,-93,-10,-66,12,5230,78,-10,-93,-66,
270,39.00629845,-95.22171996666667,2025/Jan/10,16:29:21,311,480,78,5230,216254.1,55302,-92,-10,-65,13,5230,78,-10,-92,-65,
270,39.006298316666665,-95.22172021666667,2025/Jan/10,16:29:24,311,480,78,5230,216254.1,55302,-92,-12,-63,11,5230,78,-12,-92,-63,
270,39.00629848333333,-95.22172088333333,2025/Jan/10,16:29:27,311,480,78,5230,216254.1,55302,-95,-11,-67,11,5230,78,-11,-95,-67,
270,39.0062988,-95.22172158333333,2025/Jan/10,16:29:30,311,480,78,5230,216254.1,55302,-96,-10,-68,10,5230,78,-10,-96,-68,5230,79,-14,-99,-78,
270,39.00629886666667,-95.22172185,2025/Jan/10,16:29:33,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-9,-93,-66,5230,79,-14,-102,-80,
270,39.00629935,-95.22172228333334,2025/Jan/10,16:29:36,311,480,78,5230,216254.1,55302,-92,-10,-65,12,5230,78,-10,-92,-65,5230,79,-13,-101,-79,
270,39.00629995,-95.22172266666666,2025/Jan/10,16:29:39,311,480,78,5230,216254.1,55302,-94,-9,-67,14,5230,78,-10,-93,-65,5230,79,-12,-93,-73,
270,39.00630035,-95.22172273333334,2025/Jan/10,16:29:43,311,480,78,5230,216254.1,55302,-95,-11,-67,12,5230,78,-11,-95,-67,5230,79,-12,-100,-81,
270,39.00630055,-95.2217229,2025/Jan/10,16:29:46,311,480,78,5230,216254.1,55302,-94,-10,-67,13,5230,78,-10,-94,-67,5230,79,-10,-99,-80,
270,39.00630076666667,-95.22172283333333,2025/Jan/10,16:29:49,311,480,78,5230,216254.1,55302,-94,-10,-66,11,5230,78,-10,-94,-67,5230,79,-10,-98,-79,
270,39.006300833333334,-95.22172298333334,2025/Jan/10,16:29:53,311,480,78,5230,216254.1,55302,-93,-10,-66,14,5230,78,-10,-93,-66,5230,79,-10,-93,-75,
270,39.00630091666667,-95.2217234,2025/Jan/10,16:29:56,311,480,78,5230,216254.1,55302,-96,-9,-69,13,5230,78,-9,-96,-69,5230,79,-10,-99,-81,
270,39.00630086666666,-95.22172351666667,2025/Jan/10,16:29:59,311,480,78,5230,216254.1,55302,-95,-10,-68,13,5230,78,-10,-95,-68,5230,79,-10,-95,-77,
270,39.00630085,-95.2217236,2025/Jan/10,16:30:02,311,480,78,5230,216254.1,55302,-94,-11,-66,12,5230,78,-11,-94,-66,5230,79,-11,-95,-75,
270,39.0063009,-95.22172353333333,2025/Jan/10,16:30:05,311,480,78,5230,216254.1,55302,-95,-11,-66,13,5230,78,-9,-95,-69,5230,79,-11,-99,-80,
270,39.00630086666666,-95.22172351666667,2025/Jan/10,16:30:08,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,5230,79,-13,-98,-77,
270,39.0063008,-95.22172395,2025/Jan/10,16:30:12,311,480,78,5230,216254.1,55302,-93,-9,-67,12,5230,78,-9,-93,-67,5230,79,-11,-100,-81,
270,39.00630135,-95.2217241,2025/Jan/10,16:30:16,311,480,78,5230,216254.1,55302,-93,-9,-67,13,5230,78,-9,-93,-67,5230,79,-10,-96,-78,
270,39.0063014,-95.22172368333334,2025/Jan/10,16:30:19,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,5230,79,-13,-97,-76,
270,39.006301283333336,-95.22172343333334,2025/Jan/10,16:30:22,311,480,78,5230,216254.1,55302,-93,-9,-66,13,5230,78,-9,-93,-66,5230,79,-10,-96,-78,
270,39.00630103333334,-95.22172326666667,2025/Jan/10,16:30:25,311,480,78,5230,216254.1,55302,-92,-11,-64,13,5230,78,-11,-92,-64,5230,79,-12,-94,-74,
270,39.006300966666664,-95.22172335,2025/Jan/10,16:30:28,311,480,78,5230,216254.1,55302,-92,-10,-65,14,5230,78,-10,-92,-65,5230,79,-10,-93,-75,
270,39.006300966666664,-95.22172321666666,2025/Jan/10,16:30:31,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,5230,79,-13,-100,-78,
270,39.00630105,-95.2217234,2025/Jan/10,16:30:34,311,480,78,5230,216254.1,55302,-93,-10,-66,12,5230,78,-10,-93,-66,5230,79,-13,-99,-77,
270,39.00630111666667,-95.22172353333333,2025/Jan/10,16:30:37,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,5230,79,-12,-99,-78,
270,39.006301416666666,-95.22172363333334,2025/Jan/10,16:30:41,311,480,78,5230,216254.1,55302,-93,-11,-65,11,5230,78,-11,-93,-65,5230,79,-14,-94,-72,
270,39.0063016,-95.22172381666667,2025/Jan/10,16:30:44,311,480,78,5230,216254.1,55302,-93,-11,-65,10,5230,78,-11,-93,-65,5230,79,-14,-94,-72,
270,39.00630165,-95.22172363333334,2025/Jan/10,16:30:47,311,480,78,5230,216254.1,55302,-92,-11,-64,10,5230,78,-11,-92,-64,5230,79,-14,-95,-73,
270,39.0063017,-95.22172365,2025/Jan/10,16:30:50,311,480,78,5230,216254.1,55302,-95,-10,-67,11,5230,78,-10,-95,-67,5230,79,-14,-101,-79,
270,39.006301666666666,-95.22172363333334,2025/Jan/10,16:30:53,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,5230,79,-13,-97,-76,
270,39.00630186666667,-95.22172373333333,2025/Jan/10,16:30:56,311,480,78,5230,216254.1,55302,-93,-9,-66,14,5230,78,-9,-93,-66,5230,79,-11,-96,-77,
270,39.00630193333333,-95.22172393333334,2025/Jan/10,16:30:59,311,480,78,5230,216254.1,55302,-94,-11,-66,13,5230,78,-11,-94,-66,5230,79,-13,-96,-75,
270,39.00630195,-95.22172408333333,2025/Jan/10,16:31:02,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-10,-93,-66,5230,79,-11,-95,-76,
270,39.006301916666665,-95.2217239,2025/Jan/10,16:31:05,311,480,78,5230,216254.1,55302,-94,-12,-64,11,5230,78,-9,-92,-66,5230,79,-12,-94,-74,
270,39.00630193333333,-95.22172341666666,2025/Jan/10,16:31:09,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-10,-92,-65,5230,79,-13,-94,-73,
270,39.00630196666667,-95.22172338333333,2025/Jan/10,16:31:12,311,480,78,5230,216254.1,55302,-93,-10,-65,12,5230,78,-10,-93,-65,5230,79,-13,-101,-80,
270,39.0063021,-95.22172325,2025/Jan/10,16:31:16,311,480,78,5230,216254.1,55302,-93,-9,-66,12,5230,78,-9,-93,-66,5230,79,-12,-101,-80,
270,39.00630193333333,-95.2217233,2025/Jan/10,16:31:19,311,480,78,5230,216254.1,55302,-93,-12,-64,11,5230,78,-12,-93,-64,5230,79,-15,-100,-78,
270,39.00630173333333,-95.22172311666667,2025/Jan/10,16:31:22,311,480,78,5230,216254.1,55302,-93,-10,-66,14,5230,78,-10,-93,-66,5230,79,-14,-99,-77,
270,39.006301816666664,-95.22172313333333,2025/Jan/10,16:31:25,311,480,78,5230,216254.1,55302,-93,-9,-66,14,5230,78,-9,-93,-66,5230,79,-11,-98,-79,
270,39.00630198333333,-95.22172306666667,2025/Jan/10,16:31:28,311,480,78,5230,216254.1,55302,-93,-9,-67,15,5230,78,-9,-93,-67,5230,79,-13,-101,-79,
270,39.006301816666664,-95.22172276666667,2025/Jan/10,16:31:31,311,480,78,5230,216254.1,55302,-94,-12,-65,11,5230,78,-12,-94,-65,5230,79,-14,-103,-81,
270,39.006301683333334,-95.22172265,2025/Jan/10,16:31:34,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-11,-93,-64,5230,79,-15,-101,-78,
270,39.00630135,-95.22172258333333,2025/Jan/10,16:31:40,311,480,78,5230,216254.1,55302,-93,-9,-66,11,5230,78,-9,-93,-66,5230,79,-13,-99,-77,
270,39.00630135,-95.22172263333333,2025/Jan/10,16:31:43,311,480,78,5230,216254.1,55302,-93,-12,-64,11,5230,78,-12,-93,-64,5230,79,-14,-98,-75,
270,39.00630125,-95.22172271666666,2025/Jan/10,16:31:46,311,480,78,5230,216254.1,55302,-93,-9,-66,12,5230,78,-9,-93,-66,5230,79,-14,-98,-76,
270,39.00630133333333,-95.22172283333333,2025/Jan/10,16:31:49,311,480,78,5230,216254.1,55302,-93,-9,-67,14,5230,78,-9,-93,-67,5230,79,-12,-98,-79,
270,39.006301216666664,-95.22172265,2025/Jan/10,16:31:52,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-10,-93,-66,5230,79,-13,-98,-77,
270,39.006301083333334,-95.22172275,2025/Jan/10,16:31:55,311,480,78,5230,216254.1,55302,-93,-9,-66,14,5230,78,-9,-93,-66,5230,79,-12,-99,-79,
270,39.006301066666666,-95.22172286666667,2025/Jan/10,16:31:58,311,480,78,5230,216254.1,55302,-94,-11,-65,11,5230,78,-11,-94,-65,5230,79,-14,-99,-77,
270,39.006301,-95.22172288333333,2025/Jan/10,16:32:01,311,480,78,5230,216254.1,55302,-94,-9,-68,14,5230,78,-10,-95,-68,5230,79,-12,-100,-80,
270,39.006300483333334,-95.22172263333333,2025/Jan/10,16:32:05,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-10,-94,-67,5230,79,-13,-101,-80,
270,39.00630045,-95.22172266666666,2025/Jan/10,16:32:08,311,480,78,5230,216254.1,55302,-95,-10,-67,11,5230,78,-10,-95,-67,5230,79,-14,-100,-78,
270,39.00630035,-95.22172283333333,2025/Jan/10,16:32:11,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-9,-94,-67,5230,79,-12,-100,-80,
270,39.006300333333336,-95.22172258333333,2025/Jan/10,16:32:15,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,5230,79,-13,-99,-78,
270,39.00630031666667,-95.22172241666667,2025/Jan/10,16:32:18,311,480,78,5230,216254.1,55302,-94,-9,-67,13,5230,78,-9,-94,-67,5230,79,-12,-99,-79,
270,39.00630006666667,-95.2217223,2025/Jan/10,16:32:21,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-10,-94,-67,5230,79,-13,-99,-77,
